code,trade_date,close,pred,hist_vol_60,bias_60,regime,cmf_20,boll_pctb_20,boll_width_20,obv,atr_pct_14,kdj_j,hist_vol_ratio,macd_hist_slope,obv_ma_ratio,main_flow_ratio,mfi_14,kdj_d,turn_rank_60,turn_ma_ratio,turn_zscore_20,turn_chg_5,breakout,pullback
600683,2026-07-22,7.69,0.281369151468216,1.1016745183866887,-0.43208812854215606,-1,-0.22394563061867245,-0.221538601440645,0.5574306219947743,1477362800.0,0.15047371352306677,1.2219389971193095,1.2457573628651148,-0.20635044126992408,-0.028659557924562096,-0.5356111256137992,29.696150094969624,16.213457469948764,0.0,0.0,0.0,-1.0,0,0
603618,2026-07-22,25.65,0.2789364173344471,1.1090481358517335,-0.35364921507176694,-1,-0.20852423906438156,0.0053241417386995955,0.8492359805118765,2688103564.0,0.1654970760169397,-0.07904492889092651,0.9889114035277655,-0.23253142005730076,-0.08934712726209804,-0.5433471135528648,24.453486309373048,8.810017163086508,0.0,0.0,0.0,-1.0,0,0
002552,2026-07-22,41.05,0.2762863933799119,1.17774304922792,-0.15899530159065656,-1,-0.16993645240951227,-0.13969963837215876,0.5363703498457668,466218900.0,0.19606751348052043,4.630109192637484,1.1922907631154052,-0.8478079982526432,-0.10491282718890438,-0.48850932598321956,43.78024146226078,26.67789215385871,0.0,0.0,0.0,-1.0,0,0
600110,2026-07-22,8.85,0.27627211607624785,1.043975756149183,-0.27632027263157855,-1,-0.14684094963109792,-0.18955402103999625,0.5686092939927095,7258827789.0,0.1779661016748061,-1.8335997842223861,1.2735771005776453,-0.19010259959236075,-0.06392606677927382,-0.2128851071343636,37.70375891734501,15.707237021905527,0.0,0.0,0.0,-1.0,0,0
600367,2026-07-22,30.23,0.2751255346927025,1.0679805183135314,-0.2150804263643895,-1,-0.16628810600755325,-0.049676011372778855,0.7383141236553982,1833381259.0,0.17723642549387714,-2.93626749176655,1.2677311819846002,-0.3692759980204059,-0.06142480890805979,-0.3091687523479781,49.35085288860166,10.189825706465854,0.0,0.0,0.0,-1.0,0,0
001696,2026-07-22,14.55,0.2738609189533389,0.7552028512714049,-0.20781836994567326,-1,-0.13218276127662573,-0.007765967870968943,0.5604062937007217,6610183417.0,0.10613647520134553,4.0181317390843105,1.1733092192742196,-0.1343643255936563,-0.03607074815141864,-0.46375463687185325,36.77480095327948,13.923403895273044,0.0,0.0,0.0,-1.0,0,0
000510,2026-07-22,15.46,0.2736165866861022,0.9486619688781966,-0.15046387461280186,-1,-0.22835843236925474,0.025860696820945314,0.6061717085944491,1159884699.0,0.13962299019610644,7.910088188564298,0.9803119649569733,-0.08164911392449281,-0.14434926856036334,-0.3576789992808276,30.52788567587936,13.35136388201696,0.0,0.0,0.0,-1.0,0,0
600234,2026-07-22,18.43,0.27145244516218403,0.8680252032396062,-0.28141611325469185,-1,-0.18581511006285015,-0.12332027404993409,0.4600156849546284,82251396.0,0.11398341213240926,10.97778190046509,1.009893552812882,-0.20230711408029356,-0.1793365523667413,0.0628310656015517,17.561842943999196,12.767188489514751,0.0,0.0,0.0,-1.0,0,0
600105,2026-07-22,35.58,0.27031354291884,1.0276998873535992,-0.31256782388535254,-1,-0.11332602646969671,-0.052536946236885304,0.6782205147768092,11635609648.0,0.17042078213605985,6.394318514099446,1.3388721664726353,-0.5477784564256325,-0.03264559715456261,0.03166172827931224,30.333566692308494,14.374255703834027,0.0,0.0,0.0,-1.0,0,0
603063,2026-07-22,29.56,0.2693958228718589,0.84887434863829,-0.40939650953717943,-1,-0.36647132243613706,-0.1277642345715893,0.5586957686539303,1294720500.0,0.13386816160382234,0.3224134176743654,1.2290510257187102,-0.4701560475229454,-0.06976311257234302,-0.563272203256755,31.016915469626042,10.980087770103792,0.0,0.0,0.0,-1.0,0,0
002491,2026-07-22,16.46,0.26854546496049575,1.1268204306871825,-0.3113450945131575,-1,-0.27476891343303966,0.07932312513538095,0.9571203732971655,5097742289.0,0.15101544869764705,5.3522973503336715,1.043113113668874,-0.11147834819971325,-0.11075788638448647,-0.5060234588831172,5.317445208045598,9.662687690338569,0.0,0.0,0.0,-1.0,0,0
600186,2026-07-22,8.56,0.26851115979265583,0.9723202207700871,-0.2384115781098124,-1,-0.3362646892929696,-0.026156507686086735,0.6050724298675255,7159839551.0,0.12082777034636523,-0.39495599945004045,0.9827798349207079,-0.08298307126056748,-0.08785329465530278,-0.31960008510096927,15.168279023194032,8.872285899831477,0.0,0.0,0.0,-1.0,0,0
002733,2026-07-22,17.88,0.26697142190167683,0.9045024386946443,-0.39626141297577866,-1,-0.19124278122614422,0.05250726214365526,0.7933385881257587,1238821001.0,0.12571907957110873,1.4249085249104994,0.9612739032854763,-0.10404567999193604,-0.05332064205943765,-0.4418247130327919,19.162850712758186,7.652779059364869,0.0,0.0,0.0,-1.0,0,0
002407,2026-07-22,29.78,0.2654965170876429,0.8986520021778638,-0.2178163470810518,-1,-0.19392775066014759,-0.023793628836904026,0.5913958575547527,4078794936.0,0.14273721576801712,-9.134581181906313,1.2722533715813287,-0.3420875122151026,-0.16258782267586447,-0.9266713775189647,36.3677366840469,15.54260995415723,0.0,0.0,0.0,-1.0,0,0
002719,2026-07-22,5.08,0.2641836138809034,0.9407092734239818,-0.4402923408075774,-1,-0.09939995447813904,-0.485010068876924,0.4119536097521965,567997880.0,0.12106299210215299,17.37040020694681,1.6372400166633456,-0.21115056835615106,-0.03466497695243831,-0.05822419690026161,31.525684884141782,39.3424116898388,0.0,0.0,0.0,-1.0,0,0
605006,2026-07-22,13.2,0.26317082185607293,1.117653545944972,-0.23202978798017848,-1,-0.06308975470356712,0.04448304592785706,0.6979270010734003,1362500056.0,0.14415584414492325,8.89440986491157,1.026641676717882,-0.08562252364869538,-0.10533091785937654,-0.48568772554575695,27.993947712595883,11.655640203528426,0.0,0.0,0.0,-1.0,0,0
002806,2026-07-22,12.07,0.2625319354645567,0.8184721444959723,-0.2863759090703941,-1,-0.20929271530663918,-0.06598284096043296,0.5723531893893227,638015614.0,0.10149130073724176,3.9324551412742252,0.9767714932761794,-0.12546514618341686,-0.06660787511076371,-0.332632569099836,15.97426747823586,9.631853267409795,0.0,0.0,0.0,-1.0,0,0
001259,2026-07-22,43.69,0.26123127139701763,0.9965785209076322,-0.26976148440152536,-1,-0.049450673409899594,-0.2476487138894923,0.4165554841417229,90732453.0,0.09990844586633309,0.6319314255056696,0.8661334702483147,-0.721377970582251,-0.07976333440924477,-0.6912211463073439,21.71054144884461,12.018377040635205,0.0,0.0,0.0,-1.0,0,0
