code,period_end,avail_from,roe,net_profit_yoy,revenue_yoy,eps,eps_annualized,bvps,industry
000955,20250630,2025-07-01,-0.13,93.18,-11.7476426521,-0.0016,-0.0032,1.202181029783,纺织制造
000930,20250630,2025-07-01,1.01,74.44,-11.0858005523,0.0578,0.1156,5.745256541559,农产品加工
000920,20250630,2025-07-01,6.44,27.81,18.947355428,0.263,0.526,4.07306477141,塑料
000899,20250630,2025-07-01,7.34,29.39,-1.5277020159,0.45,0.9,6.025301717803,电力
000875,20250630,2025-07-01,4.23,-33.72,-4.625841935,0.2,0.4,4.818245659421,电力
000830,20250630,2025-07-01,4.03,-34.81,4.975351276,0.401,0.802,9.838539912285,化学原料
000822,20250630,2025-07-01,-5.09,-214.94,-38.4471540753,-0.29,-0.58,5.524596680498,化学原料
000821,20250630,2025-07-01,4.97,-23.71,-8.5899685499,0.33,0.66,6.751927058138,光伏设备
000818,20250630,2025-07-01,0.6,-58.38,5.8353300879,0.02,0.04,3.497401627275,化学原料
000788,20250630,2025-07-01,6.41,15.51,-5.0409066557,0.1683,0.3366,2.679870920246,化学制药
000733,20250630,2025-07-01,2.09,-25.74,-0.8324490131,0.563,1.126,27.033191760085,军工电子Ⅱ
000723,20250630,2025-07-01,-4.79,1.29,-6.4565489696,-0.15,-0.3,3.024080571821,焦炭Ⅱ
000677,20250630,2025-07-01,5.87,16.79,5.1789406946,0.0354,0.0708,0.619964428791,化学纤维
000636,20250630,2025-07-01,1.35,-19.5,15.9209776472,0.15,0.3,10.651517281145,元件
000628,20250630,2025-07-01,3.11,14.06,-17.4580728222,0.19,0.38,6.170562183093,房屋建设Ⅱ
000570,20250630,2025-07-01,2.14,46.56,4.3637324556,0.104,0.208,4.957348157985,汽车零部件
000552,20250630,2025-07-01,-1.07,-120.3,-33.9073669304,-0.034,-0.068,3.134108927917,煤炭开采
000519,20250630,2025-07-01,-0.4,-191.32,17.3619535843,-0.0292,-0.0584,7.348517096973,地面兵装Ⅱ
000516,20250630,2025-07-01,-4.6,4.98,-15.9537340107,-0.073,-0.146,1.548202179808,医疗服务
000423,20250630,2025-07-01,7.73,10.74,11.0176147832,1.2698,2.5396,16.01027462583,中药Ⅱ
000421,20250630,2025-07-01,1.15,276.94,16.067659548,0.0543,0.1086,4.73601190254,综合Ⅱ
000403,20250630,2025-07-01,2.93,-27.89,-13.1754363828,0.25,0.5,8.31711557116,生物制品
000153,20250630,2025-07-01,3.71,-23.88,-12.1641048461,0.1641,0.3282,4.505935012328,化学制药
000065,20250630,2025-07-01,3.14,-42.71,-35.3376820005,0.29,0.58,9.373589970386,专业工程
000042,20250630,2025-07-01,5.66,145.6,-28.4043356449,0.285,0.57,5.150899880955,房地产开发
000037,20250630,2025-07-01,-1.47,42.57,-11.4496126489,-0.0361,-0.0722,2.434902505032,电力
000035,20250630,2025-07-01,1.96,-41.25,-2.7206826325,0.09,0.18,4.339180355692,环境治理
000025,20250630,2025-07-01,4.77,9.59,-44.4139601965,0.1949,0.3898,4.101051168459,综合Ⅱ
920974,20250630,2025-07-01,1.66,24.98,-17.0198612057,0.06,0.12,3.861311159341,化学制品
920914,20250630,2025-07-01,3.33,3.49,25.3814282247,0.31,0.62,9.376181084,电池
920810,20250630,2025-07-01,2.59,175.4,44.8488021183,0.09,0.18,3.413865263066,专用设备
920786,20250630,2025-07-01,2.12,-54.16,41.1755544205,0.08,0.16,3.488310621469,饮料乳品
920656,20250630,2025-07-01,4.56,29.33,42.1403393119,0.3,0.6,6.6363605164,化学制药
920575,20250630,2025-07-01,-30.73,20.46,122.1792620052,-0.52,-1.04,1.443402999003,生物制品
920526,20250630,2025-07-01,2.99,-49.86,3.4815616944,0.08,0.16,2.67522301705,电子化学品Ⅱ
920522,20250630,2025-07-01,4.85,-47.82,-16.4446978489,0.33,0.66,6.788032016248,电池
920396,20250630,2025-07-01,4.04,-9.87,-8.1136268766,0.1864,0.3728,4.591626265471,自动化设备
920339,20250630,2025-07-01,2.89,-23.63,-3.5890833347,0.08,0.16,2.661433883339,照明设备Ⅱ
920299,20250630,2025-07-01,3.75,41.16,14.4645087841,0.12,0.24,3.051916587922,电网设备
920267,20250630,2025-07-01,2.49,-36.65,-15.8969091385,0.14,0.28,5.313213413753,消费电子
920266,20250630,2025-07-01,-3.11,-690.32,-27.9521567157,-0.23,-0.46,7.23170732692,中药Ⅱ
920149,20250630,2025-07-01,-0.79,-112.86,-16.2602792116,-0.02,-0.04,2.077201262537,工程咨询服务Ⅱ
920023,20250630,2025-07-01,1.36,-38.8,12.7309620404,0.05,0.1,3.700708631884,农产品加工
874689,20250630,2025-07-01,13.33,32.58,10.5725592469,1.12,2.24,8.43071937178,
874673,20250630,2025-07-01,3.2,7.01,33.967454616,0.0485,0.097,1.510653256145,
874666,20250630,2025-07-01,-10.31,-2171.3772994049,-57.3287847523,-0.76,-1.52,7.026033098952,
874661,20250630,2025-07-01,-5.0,-38.25,25.7641488035,-0.0629,-0.1258,1.227088357104,
874525,20250630,2025-07-01,8.06,4.77,19.5274553474,0.97,1.94,12.460596848718,
874506,20250630,2025-07-01,2.99,-33.14,-9.0930461569,0.09,0.18,2.9137905948,
874408,20250630,2025-07-01,19.17,32.1,-0.540809719,0.82,1.64,8.32355314,
874386,20250630,2025-07-01,7.14,-28.61,6.24749081,0.91,1.82,12.720154753685,
874382,20250630,2025-07-01,8.42,-30.55,-23.0968343749,0.5,1.0,5.74827639008,
874337,20250630,2025-07-01,0.95,-54.62,6.8372990373,0.0409,0.0818,4.322149711476,
874295,20250630,2025-07-01,-10.63,-408.78,-3.0143385782,-0.19,-0.38,1.601644433533,
874277,20250630,2025-07-01,11.35,65.93,-32.6809408494,0.22,0.44,2.031848092566,
874263,20250630,2025-07-01,-2.62,55.62,5.4363505132,-0.07,-0.14,2.524371828275,
874196,20250630,2025-07-01,4.16,-44.0,4.6003553723,0.23,0.46,5.407587945659,
874140,20250630,2025-07-01,6.41,18.8,8.3810105492,0.49,0.98,7.759278443082,
874072,20250630,2025-07-01,2.9,-16.4,11.0197261546,0.14,0.28,4.873185836002,
873970,20250630,2025-07-01,2.28,-44.28,9.5829169621,0.07,0.14,3.114220338101,
873849,20250630,2025-07-01,2.28,-37.39,-0.2881289625,0.04,0.08,1.6425112442,
873784,20250630,2025-07-01,11.22,27.62,11.0434378468,0.37,0.74,3.072652665667,
873757,20250630,2025-07-01,17.53,44.64,10.5435401066,0.76,1.52,4.458380982355,
873738,20250630,2025-07-01,1.87,-50.38,-19.9181452574,0.15,0.3,8.139846440593,
873717,20250630,2025-07-01,18.74,-0.34,17.4346531854,0.58,1.16,3.401375965497,
873713,20250630,2025-07-01,9.67,28.31,5.3517303661,0.42,0.84,4.382980392029,
873639,20250630,2025-07-01,5.16,-14.31,17.7775731681,0.14,0.28,2.697692081571,
873602,20250630,2025-07-01,,-256.26,-90.9957637173,-0.06,-0.12,-0.142105718462,
873591,20250630,2025-07-01,0.49,-92.28,-16.781729332,0.01,0.02,2.316299633595,
873530,20250630,2025-07-01,5.81,-7.29,-36.1919138631,0.25,0.5,4.17092271695,
873526,20250630,2025-07-01,-4.06,-123.99,840.9611614252,-0.05,-0.1,1.183616507,
873515,20250630,2025-07-01,12.23,46.56,40.4655362969,0.29,0.58,2.3680895006,
873395,20250630,2025-07-01,1.01,-73.9,-4.091634026,0.03,0.06,2.522079664231,
873335,20250630,2025-07-01,-9.44,-334.48,8.7399329766,-0.12,-0.24,1.190407111,
873309,20250630,2025-07-01,-3.99,-515.6,42.3708215552,-0.06,-0.12,1.590557687177,
873300,20250630,2025-07-01,22.26,2625.56,793.4871771526,0.5733,1.1466,2.862174738182,
873293,20250630,2025-07-01,-5.04,-23.27,-0.0157256128,-0.11,-0.22,2.048475521333,
873252,20250630,2025-07-01,-7.62,38.36,16.5235405135,-0.0546,-0.1092,0.689429240123,
873165,20250630,2025-07-01,5.95,30.28,-14.4153683914,0.29,0.58,5.043695798514,
873157,20250630,2025-07-01,2.94,9.74,7.1755977985,0.04,0.08,1.508737497362,
873102,20250630,2025-07-01,10.93,353.92,-68.9920158555,0.03,0.06,0.310722574,
873082,20250630,2025-07-01,-0.07,-101.44,-27.7087687522,0.0,0.0,1.353271854735,
873056,20250630,2025-07-01,-6.21,-47.79,,-0.02,-0.04,0.369621004,
873050,20250630,2025-07-01,-2.18,9.7,20.3237247058,-0.02,-0.04,0.738497164,
872965,20250630,2025-07-01,6.24,-15.75,1.1125541464,0.05,0.1,0.809749534063,
872957,20250630,2025-07-01,-1.78,-152.45,8.4291655616,-0.02,-0.04,1.0603833091,
872951,20250630,2025-07-01,9.59,-34.0,42.6423847186,0.23,0.46,2.463679399375,
872917,20250630,2025-07-01,-69.24,-17.8246719425,-0.4994414921,-0.156,-0.312,0.14729457475,
872888,20250630,2025-07-01,2.31,37.9,4.367676767,0.0974,0.1948,4.087303995735,
872868,20250630,2025-07-01,3.42,-27.53,-1.6872325176,0.52,1.04,15.356254772989,
872828,20250630,2025-07-01,-2.48,82.72,-6.2860658945,-0.0263,-0.0526,1.048602672037,
872793,20250630,2025-07-01,-0.01,-100.28,-60.1519491375,-0.0001,-0.0002,1.227125173,
872765,20250630,2025-07-01,4.15,197.26,14.6478586372,0.16,0.32,4.025186828,
872760,20250630,2025-07-01,-13.07,-19.01,-48.6062523741,-0.11,-0.22,0.814855012947,
872732,20250630,2025-07-01,10.13,133.89,70.1470826115,0.17,0.34,1.723791976518,
872712,20250630,2025-07-01,-32.39,-8.84,-47.4121539768,-0.21,-0.42,0.545074720232,
872672,20250630,2025-07-01,-0.32,-133.41,-19.4546463334,-0.02,-0.04,5.415190703333,
872568,20250630,2025-07-01,-13.17,-3179.2589495603,-17.5081265179,-0.14,-0.28,0.985592297526,
872506,20250630,2025-07-01,0.75,-40.91,-28.3014675949,0.02,0.04,2.103915547712,
872504,20250630,2025-07-01,11.87,11.1,1.1079295803,0.34,0.68,3.051067529904,
872490,20250630,2025-07-01,2.71,146.2,-17.2402479417,0.0269,0.0538,1.020321318587,
872411,20250630,2025-07-01,0.32,-75.74,7.8336142431,0.01,0.02,1.635087517099,
872405,20250630,2025-07-01,15.4,150.09,37.36891112,0.72,1.44,5.030049670909,
872393,20250630,2025-07-01,-2.35,-118.69,-3.2168849065,-0.04,-0.08,2.106215116301,
872391,20250630,2025-07-01,3.92,-35.14,-37.7517582369,0.08,0.16,2.005451270317,
872383,20250630,2025-07-01,-9.94,-29.35,-27.1202784977,-0.1155,-0.231,1.105060397817,
872369,20250630,2025-07-01,-0.51,66.97,19.5924051608,-0.0038,-0.0076,0.739784135489,
872340,20250630,2025-07-01,-9.15,-209.39,-57.641602964,-0.05,-0.1,0.548236931333,
872307,20250630,2025-07-01,2.32,20.74,3.3056898351,0.04,0.08,1.795027238329,
872298,20250630,2025-07-01,-3.19,-225.08,2.1129279182,-0.07,-0.14,2.080092637548,
872290,20250630,2025-07-01,9.68,23.46,6.6082520699,0.2,0.4,2.109533983127,
872261,20250630,2025-07-01,-10.45,-111.04,-55.9273804214,-0.19,-0.38,1.7153400135,
872188,20250630,2025-07-01,10.24,-23.06,7.7508741052,0.36,0.72,3.653228673,
872143,20250630,2025-07-01,0.97,66.49,-13.7545270302,0.02,0.04,1.768380837,
872111,20250630,2025-07-01,,64.08,23.4594719224,-0.1,-0.2,-0.549489051136,
872107,20250630,2025-07-01,-14.58,-28.1327606518,36.6984602876,-0.16,-0.32,0.988326784375,
872099,20250630,2025-07-01,-50.73,-140.44,273.0555557214,0.14,0.28,0.12269445202,
872077,20250630,2025-07-01,-44.37,-224.94,,-0.1,-0.2,0.173208848,
872076,20250630,2025-07-01,-1.88,-1036.34,-15.2581241207,-0.025,-0.05,1.330666973752,
872061,20250630,2025-07-01,,-33.04,-3.9960434113,-1.46,-2.92,-2.130704955801,
871994,20250630,2025-07-01,12.0,-5.89,1.1305924446,0.72,1.44,6.016266925135,
871988,20250630,2025-07-01,7.26,1.5,31.0503893639,0.21,0.42,3.027130471705,
871987,20250630,2025-07-01,,74.46,-87.0127557581,-0.02,-0.04,-0.006276922743,
871975,20250630,2025-07-01,-2.06,81.487063747,79.0001932065,-0.01,-0.02,0.599964786249,
871948,20250630,2025-07-01,-0.66,-123.82,-12.3520252036,-0.01,-0.02,1.687379345395,
871930,20250630,2025-07-01,-6.41,36.55,-55.6406728534,-0.24,-0.48,3.572283558578,
871847,20250630,2025-07-01,10.57,24.3,-7.38835638,0.14,0.28,1.217671268116,
871833,20250630,2025-07-01,2.38,305.27,8.4751291242,0.05,0.1,1.96040274246,
871799,20250630,2025-07-01,-4.62,-189.57,43.1610984382,0.0,0.0,0.0802357208,
871783,20250630,2025-07-01,4.43,-53.78,10.020777312,0.12,0.24,2.3590875744,
871771,20250630,2025-07-01,-0.7,-109.8188461132,-3.0225558758,-0.02,-0.04,3.3937268704,
871769,20250630,2025-07-01,9.75,112.29,27.684472571,0.24,0.48,2.351008461283,
871767,20250630,2025-07-01,-0.76,92.34,0.3523212923,0.0,0.0,0.256578706184,
871675,20250630,2025-07-01,10.13,75.63,234.248362092,0.14,0.28,1.306046595603,
871604,20250630,2025-07-01,1.99,122.75,42.0979317158,0.0396,0.0792,1.9250049,
871580,20250630,2025-07-01,-9.56,-292.1,-33.7607964638,-0.1051,-0.2102,1.046409958754,
871564,20250630,2025-07-01,4.37,-44.35,-17.3911260262,0.13,0.26,3.1077749558,
871512,20250630,2025-07-01,,405.91,93.0078003043,0.015,0.03,-0.093533828849,
871511,20250630,2025-07-01,3.27,14.21,-10.3166317602,0.054,0.108,1.677843912136,
871480,20250630,2025-07-01,-3.4,-223.88,-22.6830584689,-0.03,-0.06,0.865816203395,
871421,20250630,2025-07-01,4.92,-15.13,20.243816599,0.05,0.1,1.039507747667,
871386,20250630,2025-07-01,-1.8,64.29,18.6410208888,-0.02,-0.04,0.836309995521,
871297,20250630,2025-07-01,-3.85,-3.2,,-0.03,-0.06,0.8379753104,
871230,20250630,2025-07-01,-5.06,-122.09,-16.9818070838,-0.04,-0.08,0.771431937669,
871178,20250630,2025-07-01,-14.27,7.42,431.4195459298,-0.16,-0.32,1.024389425455,
871148,20250630,2025-07-01,-0.96,82.69,27.1165807086,-0.01,-0.02,1.108947609803,
871095,20250630,2025-07-01,1.91,-6.83,20.1726060491,0.04,0.08,2.298972628,
870991,20250630,2025-07-01,-4.11,45.9,-23.8399843626,-0.05,-0.1,1.119186832202,
870710,20250630,2025-07-01,6.84,-12.83,-0.2513702497,0.19,0.38,2.851963354311,
870654,20250630,2025-07-01,0.99,93.47,36.0913405094,0.02,0.04,1.821616445771,
870614,20250630,2025-07-01,1.85,-36.62,-18.2485882501,0.02,0.04,0.890996997419,
870600,20250630,2025-07-01,21.69,33.52,55.1049086848,0.43,0.86,2.159296486385,
870482,20250630,2025-07-01,2.37,-68.64,-2.6062376387,0.08,0.16,3.465285694481,
870452,20250630,2025-07-01,10.1,-0.42,8.5714790502,0.4,0.8,4.151273478175,
870448,20250630,2025-07-01,5.89,43.8,-3.7696007687,0.05,0.1,0.8768621115,
870437,20250630,2025-07-01,-5.23,-17243.7,-28.9983641651,-0.06,-0.12,1.092011836639,
870419,20250630,2025-07-01,5.68,-4.26,2.6278206738,0.07,0.14,1.309174415008,
870335,20250630,2025-07-01,3.35,657.27,6.7646258269,0.05,0.1,1.505586414538,
870317,20250630,2025-07-01,0.84,155.19,0.022390173,0.01,0.02,1.804242962195,
870296,20250630,2025-07-01,,12.95,-4.7733704229,-0.16,-0.32,-0.110537634264,
870284,20250630,2025-07-01,4.52,112.05,10.5499359658,0.05,0.1,1.069531065,
870264,20250630,2025-07-01,3.42,129.34,14.1989574313,0.12,0.24,3.564789778911,
870139,20250630,2025-07-01,-9.1,14.48,11.5226058103,-0.08,-0.16,0.879381535,
870115,20250630,2025-07-01,1.28,96.08,9.837588546,0.02,0.04,1.504689667198,
870073,20250630,2025-07-01,6.52,42.59,25.3146819608,0.3,0.6,4.63340191973,
870021,20250630,2025-07-01,75.48,806.2,7.870878636,0.02,0.04,0.0373141876,
870020,20250630,2025-07-01,2.31,-61.14,-6.2516673319,0.09,0.18,4.100332650562,
870016,20250630,2025-07-01,5.36,5.12,33.2054290743,0.1,0.2,1.869123199262,
870003,20250630,2025-07-01,2.39,-8.16,-6.6127983136,0.07,0.14,2.742879580361,
870001,20250630,2025-07-01,5.11,-24.52,-3.5301953665,0.18,0.36,3.314779375537,
839981,20250630,2025-07-01,,32.23,21.1443642164,-0.03,-0.06,-0.251091237634,
839939,20250630,2025-07-01,-6.85,-73.6200932972,-18.0708243721,-0.17,-0.34,2.166118079164,
839881,20250630,2025-07-01,-40.22,-19.51,36.3169712113,-0.15,-0.3,0.298234695,
839865,20250630,2025-07-01,,-654.95,-100.0,-0.21,-0.42,-0.2920480975,
839825,20250630,2025-07-01,-20.53,-186.42,-10.0853133038,-0.19,-0.38,0.850192147273,
839780,20250630,2025-07-01,5.69,250.38,28.4985789531,0.17,0.34,3.000332319455,
839707,20250630,2025-07-01,-1.04,54.03,,-0.01,-0.02,0.9449096125,
839697,20250630,2025-07-01,1.73,42.35,-2.6357167828,0.02,0.04,1.018922721863,
839686,20250630,2025-07-01,-4.14,-189.52,-68.35122682,-0.03,-0.06,0.784503139526,
839642,20250630,2025-07-01,4.01,134.24,23.4293852379,0.09,0.18,2.272971118051,
839621,20250630,2025-07-01,21.18,19.91,7.4448788372,0.5,1.0,2.274022874667,
839558,20250630,2025-07-01,0.8,-50.63,-13.8610417954,0.0104,0.0208,1.301046684946,
839432,20250630,2025-07-01,6.79,136.56,388.9866694399,0.03,0.06,0.400904515044,
839406,20250630,2025-07-01,0.92,236.73,126.4496444073,0.03,0.06,3.667443857169,
839231,20250630,2025-07-01,1.61,-63.3,0.1595701194,0.07,0.14,4.23826679,
839155,20250630,2025-07-01,-2.91,-0.96,-20.0103541078,-0.015,-0.03,0.4930435,
839009,20250630,2025-07-01,-7.11,-326.24,-54.3375144234,-0.11,-0.22,1.539390598343,
838841,20250630,2025-07-01,2.85,1022.34,79.8445862014,0.04,0.08,1.393365359833,
838736,20250630,2025-07-01,-4.43,-55.26,-31.3055354034,-0.0529,-0.1058,1.1687358144,
838655,20250630,2025-07-01,10.71,226.9,90.6939390186,0.8,1.6,7.826898979911,
838647,20250630,2025-07-01,10.88,-17.17,-3.7937618884,0.23,0.46,1.854762899286,
838595,20250630,2025-07-01,1.77,-31.45,-7.9514879994,0.04,0.08,2.46851,
838501,20250630,2025-07-01,7.32,132.7,-16.7497604193,0.12,0.24,1.74036362,
838474,20250630,2025-07-01,-6.21,-243.43,4.7661120762,-0.09,-0.18,1.376953085714,
838374,20250630,2025-07-01,20.49,355.77,2.8046514553,0.5878,1.1756,2.828786206667,
838313,20250630,2025-07-01,,26.74,48.0379970002,-0.17,-0.34,-0.066723477143,
838150,20250630,2025-07-01,-2.07,44.6231222903,11.2138319229,-0.03,-0.06,1.330000601806,
838116,20250630,2025-07-01,0.12,-93.25,-4.6786352387,0.0021,0.0042,1.376682513333,
838109,20250630,2025-07-01,-6.45,60.28,-4.3647772286,-0.03,-0.06,0.384418253778,
838042,20250630,2025-07-01,7.43,-7.09,-4.0302124167,0.38,0.76,5.293134164444,
838032,20250630,2025-07-01,-5.06,-87.89,-22.3569067037,-0.0483,-0.0966,0.930317657951,
837997,20250630,2025-07-01,-10.49,-119.86,-19.5500408403,-0.22,-0.44,1.729547927,
837991,20250630,2025-07-01,0.38,110.27,55.0066676784,0.0,0.0,1.26126124,
837950,20250630,2025-07-01,1.67,9.01,9.2068118394,0.04,0.08,2.62360380466,
837918,20250630,2025-07-01,0.77,-57.08,-7.2247193121,0.02,0.04,2.875270490832,
837880,20250630,2025-07-01,21.75,109.68,156.3714593013,0.1,0.2,0.51999186375,
837870,20250630,2025-07-01,-9.17,591.15,-25.1071030192,-0.37,-0.74,3.86293123726,
837867,20250630,2025-07-01,-7.79,52.29,8.4688082346,-0.14,-0.28,1.709377735169,
837866,20250630,2025-07-01,-2.58,-339.12,-34.3688130086,-0.06,-0.12,2.148981924511,
837845,20250630,2025-07-01,-5.29,47.83,-13.6880462478,-0.06,-0.12,1.130920211,
837837,20250630,2025-07-01,-5.38,15.07,-48.884611614,-0.32,-0.64,5.856623139,
837707,20250630,2025-07-01,1.72,-69.31,-36.8253658485,0.03,0.06,1.555171360379,
837674,20250630,2025-07-01,-50.8,-8810.22,-47.4477703606,-0.07,-0.14,0.100164679328,
837614,20250630,2025-07-01,-0.14,98.57,43.1202787275,0.0,0.0,1.440951871,
837593,20250630,2025-07-01,4.1,8380.86,16.490412899,0.07,0.14,1.727727626813,
837487,20250630,2025-07-01,-27.7,-205.82,-67.1196423265,-0.82,-1.64,2.54917619,
837299,20250630,2025-07-01,,-152.52,-13.8437076549,-0.14,-0.28,-0.083882517249,
837226,20250630,2025-07-01,0.84,-53.72,-18.8871290968,0.02,0.04,2.426366325811,
837187,20250630,2025-07-01,4.52,-32.25,2.277718822,0.23,0.46,5.268226655821,
837173,20250630,2025-07-01,8.52,5.39,7.0325150984,0.18,0.36,2.223960847248,
837136,20250630,2025-07-01,-12.65,-113.2,-42.5822243634,-0.23,-0.46,1.676196578429,
837108,20250630,2025-07-01,-6.61,-47.14,-24.9451229529,-0.11,-0.22,1.62465298818,
837067,20250630,2025-07-01,1.84,-56.82,2.294347342,0.08,0.16,3.9580738005,
836981,20250630,2025-07-01,-0.11,70.11,-46.8389570103,-0.002,-0.004,1.607124622006,
836949,20250630,2025-07-01,-37.25,-2.99,2.1248230085,-0.56,-1.12,1.212285913257,
836915,20250630,2025-07-01,-4.23,32.56,81.6552386297,-0.08,-0.16,1.768203361271,
836847,20250630,2025-07-01,-19.6,-189.66,-89.3941644677,-0.12,-0.24,0.564832133023,
836770,20250630,2025-07-01,2.54,-16.34,0.9997836181,0.14,0.28,5.357457115871,
836696,20250630,2025-07-01,11.29,-25.22,-14.5925454778,0.15,0.3,1.371911221598,
836619,20250630,2025-07-01,-0.01,99.26,-15.9950804484,0.0,0.0,2.874456694823,
836580,20250630,2025-07-01,1.38,-28.39,-3.4925170596,0.04,0.08,3.217214791048,
836503,20250630,2025-07-01,-2.63,-233.71,5.2031801048,-0.07,-0.14,2.7069326726,
836371,20250630,2025-07-01,1.46,-75.25,-19.4008456687,0.022,0.044,1.49293443,
836191,20250630,2025-07-01,2.41,159.025087249,0.4855694294,0.05,0.1,2.189583934363,
836090,20250630,2025-07-01,18.62,40.75,-0.7340397948,0.43,0.86,2.235666810507,
836047,20250630,2025-07-01,17.84,87.83,76.9988669891,1.01,2.02,6.169319744016,
836004,20250630,2025-07-01,,-230.35,1.3935238398,-0.11,-0.22,-0.0663519005,
835909,20250630,2025-07-01,-0.36,-104.82,-8.3305612145,-0.01,-0.02,1.348635537667,
835899,20250630,2025-07-01,-7.49,42.58,-52.589747678,-0.06,-0.12,0.777449021053,
835860,20250630,2025-07-01,2.92,-27.92,-23.5571684852,0.04,0.08,1.38196717381,
835839,20250630,2025-07-01,0.31,-91.11,-14.5535357918,0.01,0.02,3.490227580234,
835702,20250630,2025-07-01,1.61,-70.77,-50.7305114164,0.02,0.04,1.383790698725,
835665,20250630,2025-07-01,-99.56,-65.4368130115,167.9878959861,-0.09,-0.18,0.13605136,
835642,20250630,2025-07-01,109.64,142.1,361.6357924172,0.32,0.64,0.447065998858,
835637,20250630,2025-07-01,7.57,-10.72,0.7377966391,0.24,0.48,3.132628970446,
835636,20250630,2025-07-01,3.25,-76.53,-2.8459770342,0.05,0.1,1.684351244344,
835616,20250630,2025-07-01,91.86,167.04,,0.03,0.06,0.058724226,
835578,20250630,2025-07-01,-1.17,-457.69,-24.2253176142,-0.03,-0.06,2.328578823748,
835534,20250630,2025-07-01,-14.19,-78.21,14.6253888167,-0.11,-0.22,0.709772704,
835463,20250630,2025-07-01,,34.17,-52.7522550308,0.05,0.1,-0.065265038,
835450,20250630,2025-07-01,4.23,-5.27,-27.8974909846,0.06,0.12,1.547504705052,
835410,20250630,2025-07-01,2.61,-70.72,-0.2956087927,0.07,0.14,2.441956368889,
835211,20250630,2025-07-01,0.56,-92.48,-29.5771262693,0.01,0.02,2.420055684879,
835111,20250630,2025-07-01,-32.71,-225.33,-61.0677076483,-0.12,-0.24,0.29603376767,
834975,20250630,2025-07-01,13.75,64.12,24.3254528498,0.27,0.54,2.117162806587,
834938,20250630,2025-07-01,5.82,141.26,68.9091681941,0.37,0.74,6.296966164412,
834927,20250630,2025-07-01,2.38,11.06,-1.215384528,0.13,0.26,5.341106216178,
834881,20250630,2025-07-01,-17.83,-29.85,-25.5787122114,-0.13,-0.26,0.662243595076,
834843,20250630,2025-07-01,4.13,1482.16,-44.0921445682,0.13,0.26,3.14697801434,
834793,20250630,2025-07-01,0.65,-79.53,-17.8666607754,0.07,0.14,11.268593691421,
834780,20250630,2025-07-01,-4.5,45.68,17.4579379571,-0.09,-0.18,1.930358760949,
834648,20250630,2025-07-01,-5.48,85.46,-64.0083725905,-0.04,-0.08,0.723287504723,
834609,20250630,2025-07-01,1.67,-72.07,-17.0010440105,0.03,0.06,1.494149498065,
834546,20250630,2025-07-01,3.32,-33.02,2.9631865273,0.09,0.18,2.425012949949,
834503,20250630,2025-07-01,9.38,-14.35,2.814629118,0.4,0.8,4.0790987416,
834473,20250630,2025-07-01,6.1,120.7,90.3558335343,0.19,0.38,3.274485831387,
834401,20250630,2025-07-01,-3.22,-227.18,22.0648710663,-0.0326,-0.0652,0.994104260486,
834300,20250630,2025-07-01,11.24,558.93,82.5257348252,0.55,1.1,5.18808942875,
834221,20250630,2025-07-01,3.53,6.32,1.0940993139,0.07,0.14,1.993325020385,
834193,20250630,2025-07-01,1.95,-69.53,12.6103172389,0.04,0.08,2.05974260366,
834187,20250630,2025-07-01,-16.67,54.25,-93.1231890991,-0.04,-0.08,0.208663909333,
834065,20250630,2025-07-01,5.47,-58.77,-21.9729957482,0.17,0.34,2.629258568611,
834010,20250630,2025-07-01,-4.97,62.47,26.5189750075,-0.04,-0.08,0.850746863333,
833962,20250630,2025-07-01,5.66,167.1654264482,-51.549095315,0.15,0.3,2.655306798346,
833936,20250630,2025-07-01,10.97,63.42,7.158554735,0.56,1.12,5.124251650542,
833876,20250630,2025-07-01,11.3,14.0,7.3953488119,0.1357,0.2714,1.2368994587,
833767,20250630,2025-07-01,-14.25,52.96,-14.91700661,-0.27,-0.54,1.769391888892,
833700,20250630,2025-07-01,-1.2,34.61,9.6915427615,-0.04,-0.08,3.236744159615,
833650,20250630,2025-07-01,6.21,21.34,13.7723692447,0.11,0.22,1.797363868122,
833594,20250630,2025-07-01,-12.18,57.21,146.5285465802,-0.01,-0.02,0.081718149788,
833555,20250630,2025-07-01,,-43.65,-74.4515293857,-0.16,-0.32,-0.020297102857,
833538,20250630,2025-07-01,-6.0,-292.69,-20.6249314132,-0.05,-0.1,0.764452655554,
833492,20250630,2025-07-01,0.52,-180.1,8.0128397248,0.01,0.02,1.721240595085,
833481,20250630,2025-07-01,2.99,340.35,10.0886089237,0.03,0.06,1.050308866763,
833467,20250630,2025-07-01,5.34,-36.56,-6.23446291,0.16,0.32,2.888802840044,
833428,20250630,2025-07-01,4.74,70.32,25.2401600949,0.14,0.28,2.912520037282,
833386,20250630,2025-07-01,4.85,1.78,-0.6469400935,0.1,0.2,2.027818336909,
833319,20250630,2025-07-01,0.73,-41.32,1.9170407847,0.01,0.02,1.622753573728,
833136,20250630,2025-07-01,5.05,2124.59,17.0071074065,0.17,0.34,3.407126453992,
833119,20250630,2025-07-01,0.0,-33.57,29.9638118774,0.0,0.0,1.26697654728,
833029,20250630,2025-07-01,-44.46,21.16,-7.1597278792,-0.34,-0.68,0.603551826775,
