date,code,kind,vol60,vol_pct,r1,r3,r5,r10,r20
2024-09-30,000848,breakout,0.02114995357883162,0.2057400838439213,0.02189514657584235,-0.0437902931516847,-0.05960345456757088,-0.08514779223938695,0.04987227831164098
2024-09-30,000869,breakout,0.020840731262303604,0.1886488229603354,0.0417670682730924,-0.028514056224899442,-0.05060240963855411,-0.06586345381526093,-0.08232931726907622
2024-09-30,000895,breakout,0.019396776368366734,0.11641405998065141,-0.011288439081354684,-0.06773063448812777,-0.08018684312962254,-0.09887115609186459,-0.08524717789022973
2024-09-30,000900,breakout,0.017431298831345667,0.0399871009351822,0.026570048309178862,-0.02898550724637683,-0.04347826086956519,-0.06763285024154586,-0.03623188405797084
2024-09-30,001227,breakout,0.017813504070221236,0.05288616575298291,0.043324143363528966,-0.05120126033871619,-0.05120126033871619,-0.0748326112642772,-0.05513981882630958
2024-09-30,001323,breakout,0.01856243767283359,0.07771686552724927,0.011150070126227263,-0.06093969144460032,-0.04498597475455823,-0.024894810659186528,0.14859747545582058
2024-09-30,001328,breakout,0.02225895294877898,0.27732989358271526,0.04344512195121952,-0.03658536585365846,-0.007621951219512146,0.004573170731707377,0.11509146341463428
2024-09-30,001872,breakout,0.027078060101738674,0.5930345049983876,0.011386927806877667,-0.009109542245502089,0.014575267592803476,-0.029606012297881956,-0.09747210202687306
2024-09-30,002003,breakout,0.021644935439197398,0.23927765237020315,0.0022140221402213722,-0.04354243542435421,-0.03690036900368998,-0.06568265682656826,-0.06568265682656826
2024-09-30,002014,breakout,0.023744840123998474,0.3685907771686553,-0.0010964912280702066,-0.05043859649122795,-0.028508771929824595,-0.042763157894736725,0.025219298245614086
2024-09-30,002032,breakout,0.01909864051000917,0.10029022895840052,-0.003050640634533308,-0.029968057998062014,-0.048630800703441834,-0.09510820801780129,-0.08882747729964457
2024-09-30,002233,breakout,0.01945593616475015,0.11931634956465656,0.010434328942219961,-0.05086735359332195,-0.04304160688665715,-0.07043172035998435,-0.028694404591104727
2024-09-30,002275,breakout,0.01960920093427314,0.1251209287326669,0.029211956521739024,-0.041440217391304435,-0.036684782608695676,-0.05230978260869579,-0.05095108695652173
