序号,日期,动作,槽位,代码,行业,成交价,股数,成交额,滑动成本,实现收益%,实现盈亏元,槽位现金,账户净值,大盘MA60,备注
423,2026-05-14,买入,3,002918,智能家居,16.995,13800,234529.34,1876.23,,,1354.38,313297.36,站上,持有至2026-05-19到期
424,2026-05-19,卖出,1,001210,建筑节能,21.271,1600,34034.33,272.27,1.35,454.22,34041.31,344420.89,站上,到期
425,2026-05-19,卖出,2,002809,环氧丙烷,10.694,4000,42775.04,342.2,-6.61,-3028.48,43289.45,352127.13,站上,到期
426,2026-05-19,卖出,3,002918,智能家居,16.556,13800,228479.42,1827.84,-2.58,-6049.92,229833.8,537486.55,站上,到期
427,2026-05-19,买入,1,600246,存储芯片,14.031,2400,33675.26,269.4,,,366.04,306897.29,站上,持有至2026-05-22到期
428,2026-05-19,买入,2,000586,光纤概念,20.735,2000,41469.12,331.75,,,1820.33,306568.17,站上,持有至2026-05-22到期
429,2026-05-19,买入,3,600186,算力租赁,11.652,19700,229553.86,1836.43,,,279.94,304746.31,站上,持有至2026-05-22到期
430,2026-05-22,卖出,1,600246,存储芯片,15.564,2400,37354.75,298.84,10.93,3679.49,37720.79,323833.06,站上,到期
431,2026-05-22,卖出,2,000586,光纤概念,17.479,2000,34958.08,279.66,-15.7,-6511.04,36778.41,320415.14,站上,到期
432,2026-05-22,卖出,3,600186,算力租赁,11.656,19700,229623.2,1836.99,0.03,69.34,229903.14,535877.34,站上,到期
433,2026-05-22,买入,1,000725,电子纸,5.145,7300,37557.27,300.46,,,163.52,304104.27,站上,持有至2026-05-27到期
434,2026-05-22,买入,2,002938,同花顺果指数,103.753,300,31126.03,249.01,,,5652.37,303857.24,站上,持有至2026-05-27到期
435,2026-05-22,买入,3,600183,PCB概念,108.068,2100,226942.13,1815.54,,,2961.02,302056.11,站上,持有至2026-05-27到期
436,2026-05-27,卖出,1,000725,电子纸,5.619,7300,41016.42,328.13,9.21,3459.15,41179.94,393117.53,站上,到期
437,2026-05-27,卖出,2,002938,同花顺果指数,104.071,300,31221.22,249.77,0.31,95.18,36873.59,379964.55,站上,到期
438,2026-05-27,卖出,3,600183,PCB概念,129.912,2100,272815.87,2182.53,20.21,45873.74,275776.89,628846.42,站上,到期
439,2026-05-27,买入,1,002251,免税店,4.607,8900,40998.38,327.99,,,181.56,353505.04,站上,持有至2026-06-01到期
440,2026-05-27,买入,2,002484,超级电容,67.882,500,33940.87,271.53,,,2932.72,353235.66,站上,持有至2026-06-01到期
441,2026-05-27,买入,3,000539,超超临界发电,7.399,37200,275232.38,2201.86,,,544.5,351051.28,站上,持有至2026-06-01到期
442,2026-06-01,卖出,1,002251,免税店,4.96,8900,44144.0,353.15,7.67,3145.62,44325.56,461563.78,站上,到期
443,2026-06-01,卖出,2,002484,超级电容,78.517,500,39258.4,314.07,15.67,5317.53,42191.12,456972.18,站上,到期
444,2026-06-01,卖出,3,000539,超超临界发电,9.692,37200,360536.45,2884.29,30.99,85304.06,361080.95,811041.63,站上,到期
445,2026-06-01,买入,1,002081,新型城镇化,6.703,6600,44241.12,353.93,,,84.44,447246.51,站上,持有至2026-06-04到期
446,2026-06-01,买入,2,600121,煤炭概念,4.738,8900,42164.64,337.32,,,26.48,446911.87,站上,持有至2026-06-04到期
447,2026-06-01,买入,3,002062,新型城镇化,9.042,39900,360766.22,2886.13,,,314.73,444048.64,站上,持有至2026-06-04到期
448,2026-06-04,卖出,1,002081,新型城镇化,6.002,6600,39610.56,316.88,-10.47,-4630.56,39695.0,457388.2,站上,到期
449,2026-06-04,卖出,2,600121,煤炭概念,5.654,8900,50324.16,402.59,19.35,8159.52,50350.64,467871.36,站上,到期
450,2026-06-04,卖出,3,002062,新型城镇化,7.936,39900,316646.4,2533.17,-12.23,-44119.82,316961.13,726206.76,站上,到期
451,2026-06-04,买入,1,000725,电子纸,6.143,6400,39313.61,314.51,,,381.39,406694.75,站上,持有至2026-06-09到期
452,2026-06-04,买入,2,600246,存储芯片,19.021,2600,49454.5,395.64,,,896.14,406302.26,站上,持有至2026-06-09到期
453,2026-06-04,买入,3,600667,存储芯片,16.491,19200,316624.9,2533.0,,,336.23,403789.36,站上,持有至2026-06-09到期
454,2026-06-09,卖出,1,000725,电子纸,6.412,6400,41038.64,328.31,4.39,1725.03,41420.03,413640.0,站上,到期
455,2026-06-09,卖出,2,600246,存储芯片,16.616,2600,43201.6,345.61,-12.64,-6252.9,44097.74,416252.0,站上,到期
456,2026-06-09,卖出,3,600667,存储芯片,15.485,19200,297314.3,2378.51,-6.1,-19310.59,297650.54,682880.31,站上,到期
457,2026-06-09,买入,1,002515,共封装光学(CPO),7.419,5500,40803.84,326.43,,,616.19,382844.47,站上,持有至2026-06-12到期
458,2026-06-09,买入,2,002254,光纤概念,18.94,2300,43562.74,348.5,,,535.01,382498.73,站上,持有至2026-06-12到期
459,2026-06-09,买入,3,600176,PCB概念,39.433,7500,295747.2,2365.98,,,1903.34,380151.53,站上,持有至2026-06-12到期
460,2026-06-12,卖出,1,002515,共封装光学(CPO),7.47,5500,41083.68,328.67,0.69,279.84,41699.87,437094.21,站上,到期
461,2026-06-12,卖出,2,002254,光纤概念,17.916,2300,41205.7,329.65,-5.41,-2357.04,41740.7,434906.91,站上,到期
462,2026-06-12,卖出,3,600176,PCB概念,41.277,7500,309578.4,2476.63,4.68,13831.2,311481.74,706997.31,站上,到期
463,2026-06-12,买入,1,001360,黄金概念,18.69,2200,41118.74,328.95,,,581.13,394595.97,站上,持有至2026-06-17到期
464,2026-06-12,买入,2,000630,金属铜,7.157,5800,41509.44,332.08,,,231.26,394266.53,站上,持有至2026-06-17到期
465,2026-06-12,买入,3,002345,黄金概念,9.838,31600,310883.33,2487.07,,,598.41,391799.2,站上,持有至2026-06-17到期
466,2026-06-17,卖出,1,001360,黄金概念,20.824,2200,45812.94,366.5,11.42,4694.2,46394.07,460264.14,站上,到期
467,2026-06-17,卖出,2,000630,金属铜,7.5,5800,43497.22,347.98,4.79,1987.78,43728.48,457520.96,站上,到期
468,2026-06-17,卖出,3,002345,黄金概念,9.751,31600,308142.98,2465.14,-0.88,-2740.35,308741.38,709491.93,站上,到期
469,2026-06-17,买入,1,000725,电子纸,6.707,6900,46279.9,370.24,,,114.17,398496.63,站上,持有至2026-06-23到期
470,2026-06-17,买入,2,002254,光纤概念,18.729,2300,43075.87,344.61,,,652.61,398154.76,站上,持有至2026-06-23到期
471,2026-06-17,买入,3,002938,同花顺果指数,119.962,2500,299905.2,2399.24,,,8836.18,395774.56,站上,持有至2026-06-23到期
472,2026-06-23,卖出,1,000725,电子纸,6.716,6900,46339.3,370.71,0.13,59.4,46453.47,426254.26,站上,到期
473,2026-06-23,卖出,2,002254,光纤概念,16.537,2300,38034.27,304.27,-11.7,-5041.6,38686.88,414792.53,站上,到期
474,2026-06-23,卖出,3,002938,同花顺果指数,106.055,2500,265136.8,2121.09,-11.59,-34768.4,273972.98,626388.33,站上,到期
475,2026-06-23,买入,1,600171,汽车芯片,31.046,1400,43464.96,347.72,,,2988.51,358768.37,站上,持有至2026-06-26到期
476,2026-06-23,买入,2,000070,光纤概念,25.281,1500,37920.96,303.37,,,765.92,358467.41,站上,持有至2026-06-26到期
477,2026-06-23,买入,3,603015,工业母机,13.084,20900,273452.26,2187.62,,,520.73,356297.15,站上,持有至2026-06-26到期
478,2026-06-26,卖出,1,600171,汽车芯片,29.661,1400,41525.12,332.2,-4.46,-1939.84,44513.63,388155.27,站上,到期
479,2026-06-26,卖出,2,000070,光纤概念,22.112,1500,33167.52,265.34,-12.54,-4753.44,33933.44,375742.79,站上,到期
480,2026-06-26,卖出,3,603015,工业母机,11.964,20900,250037.57,2000.3,-8.56,-23414.69,250558.3,581059.36,站上,到期
481,2026-06-26,买入,3,600118,国产航母,78.392,3100,243015.7,1944.13,,,7542.6,327076.66,站上,持有至2026-07-01到期
482,2026-07-01,卖出,3,600118,国产航母,84.965,3100,263390.88,2107.13,8.38,20375.18,270933.48,614895.54,站上,到期
483,2026-07-01,买入,1,002326,氟化工概念,26.228,1600,41965.06,335.72,,,2548.57,349047.49,站上,持有至2026-07-06到期
484,2026-07-01,买入,2,002759,氟化工概念,27.045,1200,32453.57,259.63,,,1479.87,348789.92,站上,持有至2026-07-06到期
485,2026-07-01,买入,3,002738,小金属概念,65.409,4100,268177.39,2145.42,,,2756.09,346661.53,站上,持有至2026-07-06到期
486,2026-07-06,卖出,1,002326,氟化工概念,23.62,1600,37791.23,302.33,-9.95,-4173.82,40339.8,376029.76,站上,到期
487,2026-07-06,卖出,2,002759,氟化工概念,23.243,1200,27891.07,223.13,-14.06,-4562.5,29370.94,364048.83,站上,到期
488,2026-07-06,卖出,3,002738,小金属概念,62.962,4100,258145.18,2065.16,-3.74,-10032.21,260901.27,590839.02,站上,到期
489,2026-07-06,买入,1,600172,培育钻石,18.698,2100,39266.64,314.13,,,1073.16,330300.38,站上,持有至2026-07-09到期
490,2026-07-06,买入,2,600246,存储芯片,17.045,1700,28976.98,231.82,,,393.97,330070.4,站上,持有至2026-07-09到期
491,2026-07-06,买入,3,001287,存储芯片,31.722,8200,260118.43,2080.95,,,782.84,328005.97,站上,持有至2026-07-09到期
492,2026-07-09,卖出,1,600172,培育钻石,18.55,2100,38955.84,311.65,-0.79,-310.8,40029.0,351507.81,站上,到期
493,2026-07-09,卖出,2,600246,存储芯片,20.624,1700,35060.26,280.48,20.99,6083.28,35454.22,349491.06,站上,到期
494,2026-07-09,卖出,3,001287,存储芯片,30.514,8200,250214.14,2001.71,-3.81,-9904.29,250996.98,578712.21,站上,到期
495,2026-07-09,买入,1,002384,共封装光学(CPO),263.411,100,26341.06,210.73,,,13687.95,326271.15,站上,持有至2026-07-14到期
496,2026-07-09,买入,2,000021,存储芯片,56.69,600,34013.95,272.11,,,1440.27,326001.2,站上,持有至2026-07-14到期
497,2026-07-09,买入,3,000063,光纤概念,40.653,6100,247981.1,1983.85,,,3015.88,324033.1,站上,持有至2026-07-14到期
498,2026-07-14,卖出,1,002384,共封装光学(CPO),258.287,100,25828.7,206.63,-1.95,-512.35,39516.65,345525.8,站上,到期
499,2026-07-14,卖出,2,000021,存储芯片,52.09,600,31253.95,250.03,-8.11,-2760.0,32694.22,350976.75,站上,到期
500,2026-07-14,卖出,3,000063,光纤概念,39.591,6100,241503.39,1932.03,-2.61,-6477.71,244519.27,560181.14,站上,到期
